Gene_id,SM1,SM2,SM3,R1,R2,R3,mean_sm,mean_r,log2fc,log10intensity,pass_1,pass_2,desc,FDR
Tb927.11.3520,46212.2160761002,44906.86116917606,45633.117901268095,30552.243656443006,41069.472361571934,41013.34453650187,45584.065048848126,37545.02018483893,-0.27990801814904637,4.919753001479306,False,False,"Acyl CoA binding protein, putative",0.19628307520017102
Tb927.10.11520,155820.43731823494,148412.27600107208,178760.2262604727,73958.836311985,181530.09454079613,142088.910561605,160997.64652659325,132525.94713812871,-0.2807647477711776,5.4676430159297,False,False,mitochondrial import inner membrane translocase subunit tim13,0.7137660607036559
Tb927.8.5200,24450.001365643355,23068.776008029865,27744.920699878272,21841.081663887533,18000.64483097499,22108.929037069924,25087.8993578505,20650.21851064415,-0.2808346294608244,4.660278289344958,False,False,"Mitochondrial SSU ribosomal protein, putative",0.131496016710673
Tb927.8.5680,36275.60042816091,37859.6665033814,34154.366364833615,28155.139817629562,30028.184639970175,30929.51335505008,36096.54443212531,29704.27927088327,-0.28118994853812895,4.818231330201073,False,False,"Pyridoxal-dependent decarboxylase conserved domain containing protein, putative",0.0596026190787575
Tb927.10.6060,2368679.246632646,2298556.5692005176,2391929.4524930497,1873519.561570606,2061349.221907991,1873781.03204432,2353055.089442071,1936216.6051743056,-0.28129474076095,6.632383556552781,False,False,universal minicircle sequence binding protein 2,0.0494453826209345
Tb927.8.7010,115929.94181055462,107957.68038314297,114600.21420522865,86910.65790693935,82997.53996415234,108599.16065855065,112829.2787996421,92835.78617654745,-0.28138854534831553,5.313160527102665,False,False,"chaperone protein DnaJ, putative",0.182141288378001
Tb927.7.5490,375305.07902525784,326687.80986433814,365003.1338276364,282802.8981724633,289214.8214106837,305868.1282864918,355665.3409057441,292628.6159565463,-0.28144953606070194,5.81177197330182,False,False,protein arginine n-methyltransferase 7,0.0748538695893841
Tb927.8.6370,2878.340547402074,1731.5964035952593,2590.562331735748,2097.947205114134,2051.9808565684502,1768.4401625444732,2400.1664275776934,1972.7894080756857,-0.2828974867676009,3.6407750912417494,False,False,Flagellar pocket collar protein 4,0.627046878781683
Tb927.10.10370,572919.895222571,487704.9078113724,603699.7310052835,412429.4170062906,499364.7573184289,456139.6729553922,554774.8446797422,455977.9490933705,-0.2829383146592246,6.00464495041983,False,False,"hypothetical protein, conserved",0.19177129497467604
Tb927.11.16130,20970861.448258415,20987490.819560483,19634780.510148108,15486109.087193865,16570682.25332419,18554333.730923947,20531044.259322334,16870375.023814004,-0.2833149636274448,7.572888082819173,False,False,nucleoside diphosphate kinase,0.0900134553791654
Tb927.1.1610,72838.43891278924,67421.92902489348,72024.78772653204,49458.31715624119,54049.291064971,70912.64738603293,70761.71855473825,58140.085202415044,-0.28343590077364117,5.11025899459388,False,False,"hypothetical protein, conserved",0.268839871693126
Tb927.6.720,15508371.723104184,14341965.703959074,15487932.847316103,12803807.65309991,12091368.232187662,12323510.929376459,15112756.758126453,12406228.938221343,-0.28470219731838503,7.4396324224923545,False,False,"40S ribosomal protein L14, putative",0.0441558929403029
Tb927.10.10650,182276.13842687703,169759.3175688874,180539.5872720763,119446.04771115573,158469.50293577238,159245.02614481328,177525.01442261357,145720.1922639138,-0.28482152030886826,5.50953209356782,False,False,"cytosolic Fe-S cluster assembly factor NAR1, putative",0.22145894970705698
Tb927.11.11725,194096.77083712138,207039.59372365245,190007.66086539874,137532.62938654027,168774.70480926736,178826.40699178178,197048.00847539084,161711.24706252982,-0.2851271463754035,5.55480311413841,False,False,ribosomal protein S14p/S29e,0.17032215383456198
Tb927.4.2770,93008.84156968167,86240.81518855126,100187.39001123937,63207.96999875242,83415.5131869934,82631.95092578564,93145.68225649076,76418.47803717716,-0.2855673699363962,5.22933406353677,False,False,"hypothetical protein, conserved",0.236090646491207
Tb927.9.14370,2462714.529672125,2564418.66533866,2551510.0400600266,1924181.2441077777,2110661.8262776625,2182527.8447525795,2526214.4116902705,2072456.971712673,-0.2856349437885944,6.662632376420346,False,False,"60S ribosomal protein L26, putative",0.0550544345650968
Tb927.6.4920,4071661.5335791223,4108637.7647005455,4026132.065781634,2657752.7803229755,3481531.6379405903,3865134.7062231037,4068810.4546871004,3334806.37482889,-0.28700407587091553,6.869443933968905,False,False,S-adenosylmethionine synthetase,0.26401536607565196
Tb927.10.2900,1707948.9392196883,1794363.691362031,1689362.804648296,1281343.4576147352,1469392.0713326053,1504191.6951104235,1730558.4784100049,1418309.0746859212,-0.2870657377012368,6.498154393831436,False,False,"importin beta-1 subunit, putative",0.0791649439446347
Tb927.8.5460,14235253.190404197,10456763.0471026,12974351.2919771,10929686.408838838,10214915.539398521,9692941.68872313,12555455.8431613,10279181.212320164,-0.28858905729077855,7.3585941131160295,False,False,Flagellar calcium-binding 44 kDa protein,0.249284278816947
Tb927.6.630,1358876.0619507781,1126729.3162454204,1338828.6853623837,1175760.1790918983,992840.8278520035,962271.44423899,1274811.3545195274,1043624.1503942973,-0.2886815392103197,6.365195019037246,False,False,"hypothetical protein, conserved",0.18750415892776803
Tb927.11.2840,41362.28013130877,50387.44186043182,39234.910305859725,35553.43017958992,29013.10681307047,42599.25712636943,43661.5440992001,35721.931373009946,-0.2895530678555693,4.899730108748034,False,False,"magnesium-dependent phosphatase-1/HAD phosphatase, family IIIC, putative",0.37313590716721706
Tb927.11.5810,111468.2325184526,119925.58386076802,129752.87797772682,88614.62328633686,111668.85586593408,94844.74322355566,120382.23145231581,98376.07412527554,-0.2912430764873856,5.339964550828255,False,False,"Surfeit locus protein 6, putative",0.161115073759026
Tb927.8.590,99208.87915740786,102292.18787849901,94989.78284576564,80171.81177372887,81459.48086335299,80634.797704237,98830.28329389084,80755.36344710628,-0.29139509505452277,5.254271623031278,False,False,"carnitine O-palmitoyltransferase, putative",0.0348232238218818
Tb927.8.3270,415328.0185935571,462916.4519388323,412924.13538750855,338181.77300288226,341070.26780108747,375494.33061957365,430389.5353066327,351582.1238078478,-0.2917812814353891,5.893191013273103,False,False,hypothetical protein,0.0728593808724139
Tb927.11.14020,9138640.182709912,8438245.146399988,9262978.82409019,7218868.583663632,7482956.077690868,7221912.723898899,8946621.38440003,7307912.461751133,-0.2918836110288087,7.21097451914453,False,False,nuclear RNA binding domain 2,0.0425919138790994
Tb927.9.15420,4337708.540347507,4616015.2348807175,4819258.824059056,3413827.2491615727,3870987.9684843617,3964992.3673005356,4590994.199762427,3749935.8616488227,-0.29194068918236193,6.9212144796567046,False,False,60S ribosomal protein L32,0.0822234621861903
Tb927.10.5480,3531538.0988673274,3981562.2573887673,3856062.613304151,2701073.9340364714,3226320.89424035,3351611.1482008277,3789720.9898534156,3093001.992159216,-0.2930838743054292,6.837760290285339,False,False,"60S ribosomal protein L24, putative",0.13726135409852303
Tb927.11.11980,19945247.753840156,20273525.762311604,22880709.597631335,14495739.37868811,18637899.5722031,18292826.867701106,21033161.0379277,17142155.272864107,-0.29511717650971164,7.581782644195056,False,False,cytoskeleton-associated protein 15,0.190916235340355
Tb927.9.15170,7999041.818621439,8731330.370620282,8144135.350109749,6692757.239120842,6428757.604318354,7135657.637561687,8291502.513117157,6752390.827000294,-0.2962351485544878,7.177360245651542,False,False,"60S ribosomal protein L5, putative",0.0534387616969655
Tb927.9.6070,11256917.37723479,11560070.200318849,11742846.170788283,9182640.54880402,9427458.10552876,9534034.090788927,11519944.582780639,9381377.581707235,-0.29626208478782756,7.320173759344517,False,False,"40S ribosomal protein S3, putative",0.029193039594536
Tb927.9.6650,532143.6800595012,548725.8062294777,553746.511869001,414246.4987314955,445440.03462775284,470195.66685362,544871.9993859933,443294.0667376228,-0.2976533007656161,5.994829936025467,False,False,"tRNA synthetases class II (A)/Threonyl and Alanyl tRNA synthetase second additional domain containing protein, putative",0.0494517438347016
Tb927.7.650,534933.2830862886,611246.5449117318,586327.5484972588,429854.14772216335,477395.4258518572,501492.13338770857,577502.4588317598,469580.56898724305,-0.2984543774307445,6.019981120164019,False,False,Nucleolar protein 105,0.088864128909497
Tb927.7.6740,70118.36901782686,69870.98326443495,69661.04709848597,50449.89023012787,56753.763125078025,63106.45662619945,69883.46646024927,56770.036660468446,-0.2998214994003772,5.1026172064831155,False,False,"ATPase family associated with various cellular activities (AAA), putative",0.0954488536958656
Tb927.4.460,57512.17777303616,61874.57462324754,56721.346520945364,40383.73881864472,50924.78680062962,51728.799149689476,58702.69963907636,47679.10825632128,-0.30006959870825656,5.026867366623059,False,False,"Alkylated DNA repair protein (alkB homolog), putative",0.15767717467246
Tb927.10.770,333022.3126726471,346576.102682091,350927.45172005624,292887.1000646604,227239.48147218244,316739.64344708656,343508.6223582648,278955.4083279765,-0.3003117900481331,5.794114260625903,False,False,"RF-1 domain containing protein, putative",0.21074481044493698
Tb927.10.8630,420336.0596357125,417366.5085742062,387282.60670450487,277965.3693411229,383680.8877355487,333115.45629325893,408328.3916381412,331587.2377899768,-0.30034140252775693,5.869182201132599,False,False,"Sucrase/ferredoxin-like, putative",0.196775146939536
Tb927.10.9450,754815.2569751685,733298.6146264642,689577.3124600475,540768.3348825222,686495.2812490165,540254.199081546,725897.0613538935,589172.6050710282,-0.30107462523931977,6.118948760386611,False,False,"invariant surface glycoprotein, putative",0.154018396089705
Tb927.6.4560,29339.670528620478,27114.235569822777,34243.334415413796,18986.69898032052,23897.567541402484,30719.67518657691,30232.413504619017,24534.647236099972,-0.30127562813713843,4.738519433674084,False,False,"Mitochondrial SSU ribosomal protein, putative",0.41188322443466296
Tb927.4.4850,1031490.8996082265,1250825.6887859444,1258944.740999337,1076651.006318467,889809.3989309868,904550.1309614964,1180420.4431311693,957003.5120703167,-0.3027046871124892,6.32989067244168,False,False,"amino acid transporter, putative",0.180338155659065
Tb927.10.13280,3692871.5202088277,4026454.736528013,3985768.665992099,2895778.452671017,3147667.805016073,3444509.3524344265,3901698.3075763136,3162651.8700405057,-0.30296746877416225,6.849072218943991,False,False,"hypothetical protein, conserved",0.0781662051166556
Tb927.4.2180,1778972.0667266187,2220277.2348661805,1713805.6059129562,1239586.6788964488,1834037.676087043,1556071.2824917294,1904351.6358352518,1543231.8791584072,-0.303345043705264,6.537514795416877,False,False,"60S ribosomal protein L35a, putative",0.364651241385569
Tb927.4.1020,1135128.3770425816,1147377.802073769,1209403.58441311,940923.4250033223,866542.9091866325,1019992.7575164834,1163969.9211764869,942486.363902146,-0.30451012678743183,6.323552450718445,False,False,"serine-palmitoyl-CoA transferase, putative",0.0661668323241395
Tb927.3.3610,1328413.9280084118,1392385.9548131316,1224574.97830152,937566.0355905264,1122453.7065605966,1134180.5729132642,1315124.9537076878,1064733.4383547958,-0.30470759120365226,6.37655111614243,False,False,"peroxisomal targeting signal 2 receptor, putative",0.11668090519341198
Tb11.v5.0366,5091894.688034736,4874172.6721276855,5144600.937443843,3981936.0454988345,3841029.789211764,4407128.7695156075,5036889.432535422,4076698.201408735,-0.30513190412507935,6.959689373999101,False,False,"hypothetical protein, conserved",0.0546042848847849
Tb927.2.2720,31683.9304015765,31061.07549780865,33169.16226788256,21794.150414031246,26375.551648245884,29439.55691257477,31971.38938908924,25869.752991617297,-0.3055151620449802,4.762236861823433,False,False,"STE/STE7 protein kinase, putative",0.13511461597379698
Tb927.9.2120,327799.050031986,359519.9296192649,376222.473258695,296689.7346684006,265268.86780653853,298360.3506004166,354513.81763664866,286772.98435845185,-0.3059327390881883,5.80705230201036,False,False,"hypothetical protein, conserved",0.0755954244190296
Tb927.8.1340,4354264.04792488,4674056.998527569,4334898.02658464,3310578.4994777404,3773906.995789998,3725207.4451357196,4454406.357679029,3603230.9801344858,-0.30594203873085757,6.906207716548164,False,False,"60S ribosomal protein L7a, putative",0.060971632163176
Tb927.9.10830,2224480.7756337267,2129156.802379885,2280766.214557603,1447528.2167212293,1993917.5812772298,1923762.585740944,2211467.9308570717,1788402.794579801,-0.30633261607809,6.602045955293795,False,False,metal dependent 5-nucleotidase,0.20950404157395602
Tb927.8.3020,149330.6783479047,153836.35586045924,159440.11169763978,97088.72229884904,122715.2910410191,154109.7905645905,154202.38196866793,124637.93463481955,-0.30708181885029917,5.445355567175463,False,False,"hypothetical protein, conserved",0.311256897092557
Tb927.4.4320,12511.824851599666,15739.077182892126,9602.93042788604,5426.6965218439245,14934.821536342819,10222.282194117755,12617.944154125944,10194.6000841015,-0.3076716885579386,4.358173723987923,False,False,"divalent cation tolerance protein, putative",0.7971066129436261
Tb927.7.5020,6163201.583366544,6568273.069119227,6183185.864743006,4909008.734967647,5069829.884736599,5294248.6244727755,6304886.839076259,5091029.08139234,-0.3085131704030618,7.056749236336899,False,False,"60S ribosomal protein L19, putative",0.0365693034728719
Tb927.10.1090,7500307.152853076,7658328.209042654,7673822.139569046,5849920.12631716,6355457.866716672,6219329.153123581,7610819.167154926,6141569.048719138,-0.30944445956780636,7.138378123541719,False,False,"40S ribosomal protein S23, putative",0.0339922489081174
Tb927.8.6100,11654.249559091742,9964.48670834913,11878.639511147505,10701.648669152519,6913.0300280238525,9413.192612864177,11165.791926196127,9009.290436680183,-0.3096001866447825,4.304815316364104,False,False,"hypothetical protein, conserved",0.256029580281554
Tb927.10.14840,2270587.8642367106,2291981.926946715,2263440.857339357,1550054.947176503,1759605.4987190422,2197712.114230035,2275336.882840927,1835790.8533751934,-0.3096784584919225,6.613960970886884,False,False,Mitochondrial ADP/ATP carrier protein 5a,0.198982102380648
